Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message,fit_elapsed_sec
D3,Dataset 3,35,D3,Poisson,identity,-73335.08854044758,146674.17708089517,146689.98405600025,20000,2,True,16,12847.349299586469,not_computed,nan,0,Optimization terminated successfully,0.9995484352111816
D3,Dataset 3,35,D3,NB,identity,-32949.802546009814,65905.60509201963,65929.31555467723,20000,3,True,12,2886.222528558179,not_computed,nan,0,Optimization terminated successfully,7.14480996131897
D3,Dataset 3,35,D3,ZIP,identity,-42240.66664075627,84489.33328151255,84520.94723172269,20000,4,True,14,0.0002870845592780613,not_computed,nan,0,Optimization terminated successfully,7.065069675445557
D3,Dataset 3,35,D3,ZINB,identity,-29469.115023845763,58948.230047691526,58987.74748545421,20000,5,True,18,4.0062484550955346e-05,not_computed,nan,0,Optimization terminated successfully,14.091577768325806
D3,Dataset 3,35,D3,P+NB,identity,-32223.79853266766,64459.59706533532,64507.01799065054,20000,6,True,47,1462.010290929083,not_computed,nan,0,Optimization terminated successfully,30.421045780181885
D3,Dataset 3,35,D3,Z+P+NB,identity,-28917.005091138533,57850.01018227707,57913.23808269735,20000,8,True,12,7.858370361546463e-05,not_computed,nan,0,Optimization terminated successfully,36.29238724708557
D3,Dataset 3,35,D3,ZIP--ZINB,identity,-28896.87548278929,57813.75096557858,57892.78584110394,20000,10,True,14,6.986719498017213e-05,inverse,3.6729724194191684,10,Optimization terminated successfully,82.49492478370667
D3,Dataset 3,37,D3,Poisson,identity,-73001.64630584788,146007.29261169577,146023.09958680085,20000,2,True,15,12614.40162027253,not_computed,nan,0,Optimization terminated successfully,1.2028472423553467
D3,Dataset 3,37,D3,NB,identity,-33256.54978291148,66519.09956582297,66542.81002848057,20000,3,True,19,1557.9908566512504,not_computed,nan,0,Optimization terminated successfully,5.324815988540649
D3,Dataset 3,37,D3,ZIP,identity,-42949.47649729529,85906.95299459058,85938.56694480072,20000,4,True,11,5.361511555815324e-05,not_computed,nan,0,Optimization terminated successfully,6.770871162414551
D3,Dataset 3,37,D3,ZINB,identity,-29852.68553006475,59715.3710601295,59754.888497892185,20000,5,True,16,0.0003256974657733754,not_computed,nan,0,Optimization terminated successfully,18.20538020133972
D3,Dataset 3,37,D3,P+NB,identity,-32590.328878554246,65192.65775710849,65240.07868242371,20000,6,True,31,1127.5530806915697,not_computed,nan,0,Optimization terminated successfully,39.96613073348999
D3,Dataset 3,37,D3,Z+P+NB,identity,-29326.751131104986,58669.50226220997,58732.73016263026,20000,8,True,15,6.695012083568486e-05,not_computed,nan,0,Optimization terminated successfully,38.06260371208191
D3,Dataset 3,37,D3,ZIP--ZINB,identity,-29308.32932429925,58636.6586485985,58715.69352412386,20000,10,True,44,0.00037853398524016063,inverse,2.0484362914152765,10,Optimization terminated successfully,70.94386839866638
D3,Dataset 3,44,D3,Poisson,identity,-73003.36826818579,146010.73653637158,146026.54351147666,20000,2,True,17,11810.52821965592,not_computed,nan,0,Optimization terminated successfully,1.3100461959838867
D3,Dataset 3,44,D3,NB,identity,-33328.389980575215,66662.77996115043,66686.49042380803,20000,3,True,12,1659.7046265696945,not_computed,nan,0,Optimization terminated successfully,5.818463325500488
D3,Dataset 3,44,D3,ZIP,identity,-42101.85556164976,84211.71112329952,84243.32507350967,20000,4,True,14,5.136419107132362e-05,not_computed,nan,0,Optimization terminated successfully,8.255007028579712
D3,Dataset 3,44,D3,ZINB,identity,-29685.129818107198,59380.259636214396,59419.77707397708,20000,5,True,17,0.00034488668318688465,not_computed,nan,0,Optimization terminated successfully,11.474780797958374
D3,Dataset 3,44,D3,P+NB,identity,-32633.256772971246,65278.51354594249,65325.93447125771,20000,6,True,20,1494.441797247112,not_computed,nan,0,Optimization terminated successfully,29.477127075195312
D3,Dataset 3,44,D3,Z+P+NB,identity,-29184.899355764108,58385.798711528216,58449.0266119485,20000,8,True,23,2.9440012915882274e-05,not_computed,nan,0,Optimization terminated successfully,37.862648010253906
D3,Dataset 3,44,D3,ZIP--ZINB,identity,-29168.139526596056,58356.27905319211,58435.31392871747,20000,10,True,17,0.0003134200937292702,inverse,3.406418384337676,10,Optimization terminated successfully,70.27405333518982
D3,Dataset 3,42,D3,Poisson,identity,-73995.63094152373,147995.26188304747,148011.06885815255,20000,2,True,15,14926.77316847874,not_computed,nan,0,Optimization terminated successfully,1.272338628768921
D3,Dataset 3,42,D3,NB,identity,-33311.82327043268,66629.64654086536,66653.35700352296,20000,3,True,14,4335.104201578424,not_computed,nan,0,Optimization terminated successfully,7.09079384803772
D3,Dataset 3,42,D3,ZIP,identity,-43282.790893941914,86573.58178788383,86605.19573809397,20000,4,True,13,3.661958746029037e-05,not_computed,nan,0,Optimization terminated successfully,4.985898733139038
D3,Dataset 3,42,D3,ZINB,identity,-29866.21949747287,59742.43899494574,59781.95643270842,20000,5,True,14,3.6129142322838606e-05,not_computed,nan,0,Optimization terminated successfully,14.737032890319824
D3,Dataset 3,42,D3,P+NB,identity,-32660.787779557657,65333.575559115314,65380.99648443053,20000,6,True,26,2594.8819410023702,not_computed,nan,0,Optimization terminated successfully,31.64431071281433
D3,Dataset 3,42,D3,Z+P+NB,identity,-29357.58873988172,58731.17747976344,58794.40538018373,20000,8,True,25,0.00011207861104395311,not_computed,nan,0,Optimization terminated successfully,35.12801265716553
D3,Dataset 3,42,D3,ZIP--ZINB,identity,-29338.650185930626,58697.30037186125,58776.33524738661,20000,10,True,15,4.0807255764718775e-05,inverse,2.8556058577791013,10,Optimization terminated successfully,70.90603256225586
D3,Dataset 3,43,D3,Poisson,identity,-73291.26383201,146586.52766402,146602.33463912507,20000,2,True,15,14074.592419133982,not_computed,nan,0,Optimization terminated successfully,1.7097718715667725
D3,Dataset 3,43,D3,NB,identity,-33565.32289245364,67136.64578490728,67160.35624756488,20000,3,True,21,3832.850197664137,not_computed,nan,0,Optimization terminated successfully,6.5757529735565186
D3,Dataset 3,43,D3,ZIP,identity,-43251.939112742555,86511.87822548511,86543.49217569525,20000,4,True,13,0.00016359500655732662,not_computed,nan,0,Optimization terminated successfully,8.006308794021606
D3,Dataset 3,43,D3,ZINB,identity,-30104.757703800853,60219.515407601706,60259.03284536439,20000,5,True,15,5.109480414504375e-05,not_computed,nan,0,Optimization terminated successfully,13.732842206954956
D3,Dataset 3,43,D3,P+NB,identity,-32873.81684868753,65759.63369737506,65807.05462269028,20000,6,True,33,2120.289180620216,not_computed,nan,0,Optimization terminated successfully,24.896482229232788
D3,Dataset 3,43,D3,Z+P+NB,identity,-29550.48016946135,59116.9603389227,59180.188239342984,20000,8,True,13,0.0001820012335775889,not_computed,nan,0,Optimization terminated successfully,40.99134612083435
D3,Dataset 3,43,D3,ZIP--ZINB,identity,-29523.127604766483,59066.25520953297,59145.290085058325,20000,10,True,32,0.00026654213191429355,inverse,4.133609291946456,10,Optimization terminated successfully,82.576904296875
D3,Dataset 3,45,D3,Poisson,identity,-73927.28002328663,147858.56004657326,147874.36702167834,20000,2,True,21,13786.942431480102,not_computed,nan,0,Optimization terminated successfully,1.4071712493896484
D3,Dataset 3,45,D3,NB,identity,-33199.87341009117,66405.74682018234,66429.45728283994,20000,3,True,31,3293.296650608879,not_computed,nan,0,Optimization terminated successfully,7.025928258895874
D3,Dataset 3,45,D3,ZIP,identity,-42747.807519289694,85503.61503857939,85535.22898878953,20000,4,True,13,5.806475683495238e-05,not_computed,nan,0,Optimization terminated successfully,7.81302547454834
D3,Dataset 3,45,D3,ZINB,identity,-29736.232997062038,59482.465994124075,59521.98343188676,20000,5,True,18,0.0002445033693708881,not_computed,nan,0,Optimization terminated successfully,14.503297805786133
D3,Dataset 3,45,D3,P+NB,identity,-32532.11847026573,65076.23694053146,65123.657865846675,20000,6,True,111,1654.3338243769308,not_computed,nan,0,Optimization terminated successfully,28.587568998336792
D3,Dataset 3,45,D3,Z+P+NB,identity,-29216.00212051915,58448.0042410383,58511.23214145859,20000,8,True,26,0.0003988779854193075,not_computed,nan,0,Optimization terminated successfully,36.94854497909546
D3,Dataset 3,45,D3,ZIP--ZINB,identity,-29188.733068729278,58397.466137458556,58476.501012983914,20000,10,True,18,0.00016454008403690712,inverse,2.897053541442161,10,Optimization terminated successfully,75.01756429672241
D3,Dataset 3,46,D3,Poisson,identity,-73749.31519235937,147502.63038471874,147518.43735982382,20000,2,True,21,13004.636899296162,not_computed,nan,0,Optimization terminated successfully,1.5575413703918457
D3,Dataset 3,46,D3,NB,identity,-33099.19904303332,66204.39808606663,66228.10854872424,20000,3,True,19,2820.4989350707356,not_computed,nan,0,Optimization terminated successfully,8.131804704666138
D3,Dataset 3,46,D3,ZIP,identity,-42969.689769647135,85947.37953929427,85978.99348950441,20000,4,True,15,4.7567243646656765e-05,not_computed,nan,0,Optimization terminated successfully,6.344905376434326
D3,Dataset 3,46,D3,ZINB,identity,-29702.054600358242,59414.109200716484,59453.62663847917,20000,5,True,18,0.00021695008320229883,not_computed,nan,0,Optimization terminated successfully,8.68848204612732
D3,Dataset 3,46,D3,P+NB,identity,-32456.712838460993,64925.42567692199,64972.8466022372,20000,6,True,35,1431.5157680822517,not_computed,nan,0,Optimization terminated successfully,25.84724712371826
D3,Dataset 3,46,D3,Z+P+NB,identity,-29184.708664621146,58385.41732924229,58448.64522966258,20000,8,True,15,0.00021564058468364483,not_computed,nan,0,Optimization terminated successfully,36.276580572128296
D3,Dataset 3,46,D3,ZIP--ZINB,identity,-29156.534889040646,58333.06977808129,58412.10465360665,20000,10,True,20,0.0004106572808811786,inverse,1.7226226290517905,10,Optimization terminated successfully,82.74553775787354
D3,Dataset 3,52,D3,Poisson,identity,-73200.82156192182,146405.64312384365,146421.45009894873,20000,2,True,21,13245.210445513263,not_computed,nan,0,Optimization terminated successfully,1.6357321739196777
D3,Dataset 3,52,D3,NB,identity,-33503.90149096882,67013.80298193764,67037.51344459524,20000,3,True,23,3044.0391377417322,not_computed,nan,0,Optimization terminated successfully,6.713410377502441
D3,Dataset 3,52,D3,ZIP,identity,-42714.0840306342,85436.1680612684,85467.78201147854,20000,4,True,14,7.854199987850086e-05,not_computed,nan,0,Optimization terminated successfully,6.7056334018707275
D3,Dataset 3,52,D3,ZINB,identity,-29985.447418906944,59980.89483781389,60020.41227557657,20000,5,True,18,3.181145112890471e-05,not_computed,nan,0,Optimization terminated successfully,11.465407609939575
D3,Dataset 3,52,D3,P+NB,identity,-32800.51337001433,65613.02674002865,65660.44766534388,20000,6,True,23,1444.5607897336192,not_computed,nan,0,Optimization terminated successfully,23.221847534179688
D3,Dataset 3,52,D3,Z+P+NB,identity,-29451.23875458405,58918.4775091681,58981.70540958839,20000,8,True,22,4.838603027401689e-05,not_computed,nan,0,Optimization terminated successfully,38.5498366355896
D3,Dataset 3,52,D3,ZIP--ZINB,identity,-29431.757026432373,58883.514052864746,58962.548928390104,20000,10,True,35,0.00026131804354467825,inverse,3.5808068038834575,10,Optimization terminated successfully,66.77890133857727
D3,Dataset 3,48,D3,Poisson,identity,-72110.06254780361,144224.12509560722,144239.9320707123,20000,2,True,16,13783.648300685689,not_computed,nan,0,Optimization terminated successfully,1.971170425415039
D3,Dataset 3,48,D3,NB,identity,-33145.14133557331,66296.28267114662,66319.99313380422,20000,3,True,31,3608.9301823731807,not_computed,nan,0,Optimization terminated successfully,7.162474870681763
D3,Dataset 3,48,D3,ZIP,identity,-42150.21719350683,84308.43438701367,84340.04833722381,20000,4,True,13,2.46268738747224e-05,not_computed,nan,0,Optimization terminated successfully,9.645654201507568
D3,Dataset 3,48,D3,ZINB,identity,-29709.111012096353,59428.222024192706,59467.73946195539,20000,5,True,20,0.00010336893897999744,not_computed,nan,0,Optimization terminated successfully,9.621076583862305
D3,Dataset 3,48,D3,P+NB,identity,-32453.148786889426,64918.29757377885,64965.718499094066,20000,6,True,71,1863.4964529764939,not_computed,nan,0,Optimization terminated successfully,26.955907583236694
D3,Dataset 3,48,D3,Z+P+NB,identity,-29175.874066238142,58367.748132476285,58430.97603289657,20000,8,True,22,3.734291425583347e-05,not_computed,nan,0,Optimization terminated successfully,33.55547308921814
D3,Dataset 3,48,D3,ZIP--ZINB,identity,-29152.944865902195,58325.88973180439,58404.92460732975,20000,10,True,47,0.00028977975613231344,inverse,3.7224376681160702,10,Optimization terminated successfully,77.50904273986816
D3,Dataset 3,47,D3,Poisson,identity,-74090.45460229802,148184.90920459604,148200.71617970112,20000,2,True,11,10918.588411609719,not_computed,nan,0,Optimization terminated successfully,1.2414085865020752
D3,Dataset 3,47,D3,NB,identity,-33421.04412679424,66848.08825358847,66871.79871624608,20000,3,True,21,816.1223545174892,not_computed,nan,0,Optimization terminated successfully,5.967834711074829
D3,Dataset 3,47,D3,ZIP,identity,-42770.121877780286,85548.24375556057,85579.85770577072,20000,4,True,15,1.8977532412234706e-05,not_computed,nan,0,Optimization terminated successfully,8.06786060333252
D3,Dataset 3,47,D3,ZINB,identity,-29815.81068434898,59641.62136869796,59681.13880646064,20000,5,True,18,0.0003928473174768521,not_computed,nan,0,Optimization terminated successfully,12.205931901931763
D3,Dataset 3,47,D3,P+NB,identity,-32673.624639158683,65359.249278317366,65406.67020363258,20000,6,True,41,1511.351357472965,not_computed,nan,0,Optimization terminated successfully,28.93125605583191
D3,Dataset 3,47,D3,Z+P+NB,identity,-29267.357917917274,58550.71583583455,58613.943736254834,20000,8,True,14,9.97864068513132e-05,not_computed,nan,0,Optimization terminated successfully,43.51908206939697
D3,Dataset 3,47,D3,ZIP--ZINB,identity,-29242.641911131977,58505.283822263955,58584.31869778931,20000,10,True,31,0.00014271246083853023,inverse,3.5926788526858333,10,Optimization terminated successfully,71.07997560501099
D3,Dataset 3,49,D3,Poisson,identity,-73772.23235408196,147548.46470816393,147564.271683269,20000,2,True,9,13382.862570681194,not_computed,nan,0,Optimization terminated successfully,1.750126600265503
D3,Dataset 3,49,D3,NB,identity,-33473.97080487834,66953.94160975669,66977.65207241429,20000,3,True,26,3400.8695351917936,not_computed,nan,0,Optimization terminated successfully,7.232712268829346
D3,Dataset 3,49,D3,ZIP,identity,-42907.68067693793,85823.36135387587,85854.97530408601,20000,4,True,15,0.00012333203497461032,not_computed,nan,0,Optimization terminated successfully,7.174983024597168
D3,Dataset 3,49,D3,ZINB,identity,-30046.11557651352,60102.23115302704,60141.74859078972,20000,5,True,15,6.77760834625566e-05,not_computed,nan,0,Optimization terminated successfully,11.435454368591309
D3,Dataset 3,49,D3,P+NB,identity,-32747.16997572985,65506.3399514597,65553.76087677492,20000,6,True,24,1757.8337011022957,not_computed,nan,0,Optimization terminated successfully,23.53161907196045
D3,Dataset 3,49,D3,Z+P+NB,identity,-29499.19623148842,59014.39246297684,59077.62036339712,20000,8,True,30,0.00038146862879684384,not_computed,nan,0,Optimization terminated successfully,41.717846632003784
D3,Dataset 3,49,D3,ZIP--ZINB,identity,-29480.01776186767,58980.03552373534,59059.0703992607,20000,10,True,18,0.00022145617447528326,inverse,3.2679560121444076,10,Optimization terminated successfully,81.02538919448853
D3,Dataset 3,50,D3,Poisson,identity,-73050.37812984484,146104.7562596897,146120.56323479477,20000,2,True,15,14064.60835980944,not_computed,nan,0,Optimization terminated successfully,1.4819955825805664
D3,Dataset 3,50,D3,NB,identity,-33162.671172456845,66331.34234491369,66355.0528075713,20000,3,True,25,3887.5653324099567,not_computed,nan,0,Optimization terminated successfully,6.369814395904541
D3,Dataset 3,50,D3,ZIP,identity,-42675.921619649205,85359.84323929841,85391.45718950855,20000,4,True,15,0.00041969052110463895,not_computed,nan,0,Optimization terminated successfully,8.72461199760437
D3,Dataset 3,50,D3,ZINB,identity,-29692.456435514887,59394.912871029774,59434.430308792456,20000,5,True,17,0.0002668775102461036,not_computed,nan,0,Optimization terminated successfully,13.370251655578613
D3,Dataset 3,50,D3,P+NB,identity,-32486.58387930692,64985.16775861384,65032.588683929054,20000,6,True,22,2145.3175543978427,not_computed,nan,0,Optimization terminated successfully,26.796565532684326
D3,Dataset 3,50,D3,Z+P+NB,identity,-29165.061576719847,58346.123153439694,58409.35105385998,20000,8,True,21,0.0002089469416462139,not_computed,nan,0,Optimization terminated successfully,40.85035705566406
D3,Dataset 3,50,D3,ZIP--ZINB,identity,-29139.32200317982,58298.64400635964,58377.678881885,20000,10,True,17,0.0002673704847746799,inverse,3.6373007413405176,10,Optimization terminated successfully,77.45749402046204
D3,Dataset 3,56,D3,Poisson,identity,-72824.475936645,145652.95187329,145668.75884839508,20000,2,True,16,10993.413473649603,not_computed,nan,0,Optimization terminated successfully,1.3321857452392578
D3,Dataset 3,56,D3,NB,identity,-33491.27827203747,66988.55654407493,67012.26700673254,20000,3,True,13,211.98303209334398,not_computed,nan,0,Optimization terminated successfully,6.003690004348755
D3,Dataset 3,56,D3,ZIP,identity,-42456.71930302734,84921.43860605468,84953.05255626483,20000,4,True,15,0.00022613459759185384,not_computed,nan,0,Optimization terminated successfully,6.152898073196411
D3,Dataset 3,56,D3,ZINB,identity,-29831.618471143942,59673.236942287884,59712.75438005057,20000,5,True,17,0.00019075242058985697,not_computed,nan,0,Optimization terminated successfully,10.216603755950928
D3,Dataset 3,56,D3,P+NB,identity,-32742.22787607497,65496.45575214994,65543.87667746516,20000,6,True,44,1431.5434143834611,not_computed,nan,0,Optimization terminated successfully,25.137427806854248
D3,Dataset 3,56,D3,Z+P+NB,identity,-29294.012860477473,58604.025720954945,58667.25362137523,20000,8,True,23,7.041017119810422e-05,not_computed,nan,0,Optimization terminated successfully,37.552759885787964
D3,Dataset 3,56,D3,ZIP--ZINB,identity,-29269.5668694938,58559.1337389876,58638.16861451296,20000,10,True,17,0.00045402593704255145,inverse,4.0660925492291815,10,Optimization terminated successfully,70.74691987037659
D3,Dataset 3,54,D3,Poisson,identity,-72434.34868124175,144872.6973624835,144888.5043375886,20000,2,True,13,13931.855365393212,not_computed,nan,0,Optimization terminated successfully,1.0975141525268555
D3,Dataset 3,54,D3,NB,identity,-33047.216527966615,66100.43305593323,66124.14351859083,20000,3,True,11,3358.6354555357593,not_computed,nan,0,Optimization terminated successfully,7.6756556034088135
D3,Dataset 3,54,D3,ZIP,identity,-42339.54694104947,84687.09388209894,84718.70783230908,20000,4,True,14,7.283684855652339e-05,not_computed,nan,0,Optimization terminated successfully,7.466219902038574
D3,Dataset 3,54,D3,ZINB,identity,-29517.344549436282,59044.689098872565,59084.20653663525,20000,5,True,19,0.0008712000245007512,not_computed,nan,0,Optimization terminated successfully,12.77804183959961
D3,Dataset 3,54,D3,P+NB,identity,-32342.267048624024,64696.53409724805,64743.95502256326,20000,6,True,28,1597.6068516201155,not_computed,nan,0,Optimization terminated successfully,31.86667490005493
D3,Dataset 3,54,D3,Z+P+NB,identity,-28972.252550808844,57960.50510161769,58023.733002037974,20000,8,True,28,0.00012188968816564949,not_computed,nan,0,Optimization terminated successfully,39.09722876548767
D3,Dataset 3,54,D3,ZIP--ZINB,identity,-28951.712175593173,57923.424351186346,58002.459226711704,20000,10,True,34,0.0005648087482178002,inverse,2.7576404934434917,10,Optimization terminated successfully,71.63155794143677
D3,Dataset 3,58,D3,Poisson,identity,-72711.63483866616,145427.2696773323,145443.0766524374,20000,2,True,23,13504.642961067519,not_computed,nan,0,Optimization terminated successfully,1.682995080947876
D3,Dataset 3,58,D3,NB,identity,-33119.79948418237,66245.59896836473,66269.30943102234,20000,3,True,29,3261.7030920689904,not_computed,nan,0,Optimization terminated successfully,6.937994718551636
D3,Dataset 3,58,D3,ZIP,identity,-42605.15118731414,85218.30237462829,85249.91632483843,20000,4,True,15,7.319956910822878e-05,not_computed,nan,0,Optimization terminated successfully,6.345350980758667
D3,Dataset 3,58,D3,ZINB,identity,-29667.405732724714,59344.81146544943,59384.32890321211,20000,5,True,17,0.00015681627461156325,not_computed,nan,0,Optimization terminated successfully,11.754276990890503
D3,Dataset 3,58,D3,P+NB,identity,-32402.66709782419,64817.33419564838,64864.75512096359,20000,6,True,32,1613.5785381896449,not_computed,nan,0,Optimization terminated successfully,27.378750562667847
D3,Dataset 3,58,D3,Z+P+NB,identity,-29125.886713769658,58267.773427539316,58331.0013279596,20000,8,True,29,0.00017731635591999861,not_computed,nan,0,Optimization terminated successfully,40.448222637176514
D3,Dataset 3,58,D3,ZIP--ZINB,identity,-29119.170834083303,58258.341668166606,58337.376543691964,20000,10,True,41,0.00026231450838899717,inverse,4.2737694256728505,10,Optimization terminated successfully,66.51701831817627
D3,Dataset 3,57,D3,Poisson,identity,-74606.2734908105,149216.546981621,149232.3539567261,20000,2,True,17,12573.134542721515,not_computed,nan,0,Optimization terminated successfully,1.6646537780761719
D3,Dataset 3,57,D3,NB,identity,-33251.53448938201,66509.06897876401,66532.77944142162,20000,3,True,23,2323.0511453305344,not_computed,nan,0,Optimization terminated successfully,7.29081130027771
D3,Dataset 3,57,D3,ZIP,identity,-42972.375077737226,85952.75015547445,85984.3641056846,20000,4,True,14,6.432532413347403e-05,not_computed,nan,0,Optimization terminated successfully,7.349925518035889
D3,Dataset 3,57,D3,ZINB,identity,-29726.809599806846,59463.61919961369,59503.136637376374,20000,5,True,20,0.00021993120229436489,not_computed,nan,0,Optimization terminated successfully,11.519115924835205
D3,Dataset 3,57,D3,P+NB,identity,-32510.112826056735,65032.22565211347,65079.646577428684,20000,6,True,38,1473.6869458109793,not_computed,nan,0,Optimization terminated successfully,24.372711658477783
D3,Dataset 3,57,D3,Z+P+NB,identity,-29152.81549999923,58321.63099999846,58384.858900418745,20000,8,True,30,0.0006083203055578246,not_computed,nan,0,Optimization terminated successfully,39.79568648338318
D3,Dataset 3,57,D3,ZIP--ZINB,identity,-29133.792894297454,58287.58578859491,58366.620664120266,20000,10,True,17,0.00021811412972590205,inverse,3.2486089512984613,10,Optimization terminated successfully,71.16639590263367
D3,Dataset 3,53,D3,Poisson,identity,-74458.92940056405,148921.8588011281,148937.6657762332,20000,2,True,21,11660.987083161295,not_computed,nan,0,Optimization terminated successfully,1.6009814739227295
D3,Dataset 3,53,D3,NB,identity,-32934.45651706172,65874.91303412344,65898.62349678105,20000,3,True,16,1626.6390519059855,not_computed,nan,0,Optimization terminated successfully,6.051596403121948
D3,Dataset 3,53,D3,ZIP,identity,-42625.054784421416,85258.10956884283,85289.72351905298,20000,4,True,13,0.00014629319538472796,not_computed,nan,0,Optimization terminated successfully,6.689259767532349
D3,Dataset 3,53,D3,ZINB,identity,-29299.227220629487,58608.454441258975,58647.97187902166,20000,5,True,18,0.0003635223691736966,not_computed,nan,0,Optimization terminated successfully,15.048658847808838
D3,Dataset 3,53,D3,P+NB,identity,-32182.034220750676,64376.06844150135,64423.48936681657,20000,6,True,36,1559.4650176561986,not_computed,nan,0,Optimization terminated successfully,31.569727897644043
D3,Dataset 3,53,D3,Z+P+NB,identity,-28738.4184183897,57492.8368367794,57556.06473719969,20000,8,True,13,0.00014950663891255545,not_computed,nan,0,Optimization terminated successfully,36.90531802177429
D3,Dataset 3,53,D3,ZIP--ZINB,identity,-28720.203008743803,57460.40601748761,57539.440893012965,20000,10,True,16,0.0001658141630513088,inverse,3.2798406517728766,10,Optimization terminated successfully,82.09912467002869
D3,Dataset 3,55,D3,Poisson,identity,-73271.86483379497,146547.72966758994,146563.53664269502,20000,2,True,15,15192.776846890301,not_computed,nan,0,Optimization terminated successfully,1.2912819385528564
D3,Dataset 3,55,D3,NB,identity,-33212.03188334348,66430.06376668696,66453.77422934456,20000,3,True,22,4305.057962281987,not_computed,nan,0,Optimization terminated successfully,5.953142166137695
D3,Dataset 3,55,D3,ZIP,identity,-43352.85331681096,86713.70663362191,86745.32058383206,20000,4,True,14,0.00020680973448872209,not_computed,nan,0,Optimization terminated successfully,9.008266687393188
D3,Dataset 3,55,D3,ZINB,identity,-29927.831591060272,59865.663182120545,59905.18061988323,20000,5,True,17,1.9220613356130123e-05,not_computed,nan,0,Optimization terminated successfully,12.48893427848816
D3,Dataset 3,55,D3,P+NB,identity,-32569.409315160607,65150.81863032121,65198.23955563643,20000,6,True,36,2537.958268491927,not_computed,nan,0,Optimization terminated successfully,23.809414625167847
D3,Dataset 3,55,D3,Z+P+NB,identity,-29396.010270757128,58808.020541514255,58871.24844193454,20000,8,True,20,0.0001348456357209149,not_computed,nan,0,Optimization terminated successfully,45.670278549194336
D3,Dataset 3,55,D3,ZIP--ZINB,identity,-29379.129157724976,58778.25831544995,58857.29319097531,20000,10,True,43,3.369911184888941e-05,inverse,1.553244897513274,10,Optimization terminated successfully,78.24357867240906
D3,Dataset 3,51,D3,Poisson,identity,-72872.01595901823,145748.03191803646,145763.83889314154,20000,2,True,15,13465.230718731396,not_computed,nan,0,Optimization terminated successfully,1.5564849376678467
D3,Dataset 3,51,D3,NB,identity,-33091.72357002452,66189.44714004904,66213.15760270665,20000,3,True,14,2964.8054862696354,not_computed,nan,0,Optimization terminated successfully,5.640380859375
D3,Dataset 3,51,D3,ZIP,identity,-42579.94057079723,85167.88114159447,85199.49509180461,20000,4,True,15,0.0004256220253914811,not_computed,nan,0,Optimization terminated successfully,8.639908075332642
D3,Dataset 3,51,D3,ZINB,identity,-29778.559794962093,59567.11958992419,59606.63702768687,20000,5,True,14,0.0001389410856077744,not_computed,nan,0,Optimization terminated successfully,12.766102313995361
D3,Dataset 3,51,D3,P+NB,identity,-32357.284571796154,64726.56914359231,64773.99006890752,20000,6,True,39,1377.995797601234,not_computed,nan,0,Optimization terminated successfully,40.02720499038696
D3,Dataset 3,51,D3,Z+P+NB,identity,-29184.74635428716,58385.49270857432,58448.720608994605,20000,8,True,28,1.861071066572295e-05,not_computed,nan,0,Optimization terminated successfully,49.49717998504639
D3,Dataset 3,51,D3,ZIP--ZINB,identity,-29160.908200575435,58341.81640115087,58420.85127667623,20000,10,True,16,0.00021342106431666667,inverse,3.379223687728402,10,Optimization terminated successfully,73.12035703659058
D3,Dataset 3,59,D3,Poisson,identity,-76222.36190791348,152448.72381582696,152464.53079093204,20000,2,True,14,12687.916139998231,not_computed,nan,0,Optimization terminated successfully,1.433441162109375
D3,Dataset 3,59,D3,NB,identity,-33300.424965417544,66606.84993083509,66630.56039349269,20000,3,True,19,3011.968775775987,not_computed,nan,0,Optimization terminated successfully,6.312896251678467
D3,Dataset 3,59,D3,ZIP,identity,-44320.64552630437,88649.29105260874,88680.90500281888,20000,4,True,16,8.799544750515143e-05,not_computed,nan,0,Optimization terminated successfully,9.019282341003418
D3,Dataset 3,59,D3,ZINB,identity,-29928.10922742443,59866.21845484886,59905.73589261154,20000,5,True,18,0.00021463759051137954,not_computed,nan,0,Optimization terminated successfully,10.988653898239136
D3,Dataset 3,59,D3,P+NB,identity,-32631.980463528947,65275.960927057895,65323.38185237311,20000,6,True,35,1563.7936342942214,not_computed,nan,0,Optimization terminated successfully,31.56194257736206
D3,Dataset 3,59,D3,Z+P+NB,identity,-29385.616611077632,58787.233222155264,58850.46112257555,20000,8,True,26,0.00012052528407424656,not_computed,nan,0,Optimization terminated successfully,41.82443165779114
D3,Dataset 3,59,D3,ZIP--ZINB,identity,-29350.491631585683,58720.983263171365,58800.01813869672,20000,10,True,35,0.00020045794700676578,inverse,4.242136280578546,10,Optimization terminated successfully,85.9785304069519
D3,Dataset 3,60,D3,Poisson,identity,-73930.54288493043,147865.08576986086,147880.89274496594,20000,2,True,14,12303.114313550432,not_computed,nan,0,Optimization terminated successfully,1.6716434955596924
D3,Dataset 3,60,D3,NB,identity,-33301.48202990388,66608.96405980775,66632.67452246536,20000,3,True,18,2795.620347531479,not_computed,nan,0,Optimization terminated successfully,6.214804172515869
D3,Dataset 3,60,D3,ZIP,identity,-42691.2617278394,85390.5234556788,85422.13740588895,20000,4,True,11,4.048494997965779e-05,not_computed,nan,0,Optimization terminated successfully,3.958127975463867
