Scenario,Dataset,Rep,Parameter,true,estimate
D1,Dataset 1,74,rho,0.7,0.6950250278810467
D1,Dataset 1,74,lambda,3.4984741308177263,3.399022381082532
D1,Dataset 1,74,pi,0.3951818306274324,0.4006967116232703
D1,Dataset 1,74,varphi,9.24465945786204,9.083099356614758
D1,Dataset 1,74,alpha,1.5,1.5243274259240192
D1,Dataset 1,74,omega,0.1465810118213242,0.1320250521042351
D1,Dataset 1,75,rho,0.7,0.6820337153204099
D1,Dataset 1,75,lambda,3.504047809935193,3.619034920717028
D1,Dataset 1,75,pi,0.3963361151970058,0.3822604760632786
D1,Dataset 1,75,varphi,9.264167334773177,8.770485442999654
D1,Dataset 1,75,alpha,1.5,1.773559567420338
D1,Dataset 1,75,omega,0.1451078399409629,0.1260233778844711
D1,Dataset 1,77,rho,0.7,0.6835498801070587
D1,Dataset 1,77,lambda,3.4996672137579545,3.519497316622628
D1,Dataset 1,77,pi,0.3953403998464755,0.3791627926571245
D1,Dataset 1,77,varphi,9.248835248152842,8.837115282388764
D1,Dataset 1,77,alpha,1.5,1.5683514296113763
D1,Dataset 1,77,omega,0.1457913388944946,0.161570558478042
D1,Dataset 1,76,rho,0.7,0.6946078978557426
D1,Dataset 1,76,lambda,3.4920466836316724,3.4495548951729536
D1,Dataset 1,76,pi,0.3938880976083876,0.3894186407960314
D1,Dataset 1,76,varphi,9.222163392710852,9.859158773765314
D1,Dataset 1,76,alpha,1.5,1.3626251170054346
D1,Dataset 1,76,omega,0.1486886142850841,0.1761192278890396
D1,Dataset 1,78,rho,0.7,0.6976641006468371
D1,Dataset 1,78,lambda,3.497052306972804,3.47555461310542
D1,Dataset 1,78,pi,0.3948802867535133,0.3860428810265328
D1,Dataset 1,78,varphi,9.239683074404812,9.097679264935993
D1,Dataset 1,78,alpha,1.5,1.506966750879919
D1,Dataset 1,78,omega,0.1467396633872362,0.1661360607449155
D1,Dataset 1,79,rho,0.7,0.7173082485298914
D1,Dataset 1,79,lambda,3.504869887315745,3.504456656982744
D1,Dataset 1,79,pi,0.3966939970218811,0.391594733068782
D1,Dataset 1,79,varphi,9.267044605605106,10.015861196803058
D1,Dataset 1,79,alpha,1.5,1.4558655052207932
D1,Dataset 1,79,omega,0.1462054359458118,0.1766804783887306
D1,Dataset 1,80,rho,0.7,0.697913840113726
D1,Dataset 1,80,lambda,3.50221951485882,3.4962552027623346
D1,Dataset 1,80,pi,0.3958318526617941,0.3884029952739432
D1,Dataset 1,80,varphi,9.257768302005871,9.663338263477408
D1,Dataset 1,80,alpha,1.5,1.4761545127279805
D1,Dataset 1,80,omega,0.1449374527314983,0.1628977380405798
D1,Dataset 1,82,rho,0.7,0.7058575068509239
D1,Dataset 1,82,lambda,3.5002128228444502,3.469584212831057
D1,Dataset 1,82,pi,0.3955500347762566,0.3939574676128453
D1,Dataset 1,82,varphi,9.250744879955578,9.142969975300966
D1,Dataset 1,82,alpha,1.5,1.4386204953307091
D1,Dataset 1,82,omega,0.1462536726390688,0.1580482032094546
D1,Dataset 1,83,rho,0.7,0.7050100339081534
D1,Dataset 1,83,lambda,3.499993898650796,3.483494094184976
D1,Dataset 1,83,pi,0.395441289156298,0.391961483887271
D1,Dataset 1,83,varphi,9.249978645277784,9.140469961204964
D1,Dataset 1,83,alpha,1.5,1.4069838830872865
D1,Dataset 1,83,omega,0.1460214888345387,0.142463370036132
D1,Dataset 1,81,rho,0.7,0.6863683570908006
D1,Dataset 1,81,lambda,3.505265820939011,3.482686150627184
D1,Dataset 1,81,pi,0.3967138035193102,0.3955977677151951
D1,Dataset 1,81,varphi,9.26843037328654,8.696254493155902
D1,Dataset 1,81,alpha,1.5,1.5819415860749009
D1,Dataset 1,81,omega,0.1454504559075353,0.1320642932618967
D1,Dataset 1,86,rho,0.7,0.7167798212573085
D1,Dataset 1,86,lambda,3.500493378205069,3.471285283353759
D1,Dataset 1,86,pi,0.3956873379777422,0.4012250213680804
D1,Dataset 1,86,varphi,9.25172682371774,9.727405519567444
D1,Dataset 1,86,alpha,1.5,1.368006861839955
D1,Dataset 1,86,omega,0.1466797311621624,0.1292139627164884
D1,Dataset 1,84,rho,0.7,0.6996212010283029
D1,Dataset 1,84,lambda,3.496716740276349,3.4652274805697845
D1,Dataset 1,84,pi,0.3945084101810093,0.3961369209549302
D1,Dataset 1,84,varphi,9.23850859096722,9.456542137101389
D1,Dataset 1,84,alpha,1.5,1.406156256818762
D1,Dataset 1,84,omega,0.1449578132465763,0.1745115351518589
D1,Dataset 1,85,rho,0.7,0.7170831082188772
D1,Dataset 1,85,lambda,3.49257430616068,3.4721369621335265
D1,Dataset 1,85,pi,0.3937113950466183,0.3906397440149638
D1,Dataset 1,85,varphi,9.22401007156238,9.388903688126865
D1,Dataset 1,85,alpha,1.5,1.5334968575475485
D1,Dataset 1,85,omega,0.1465399693263262,0.1600606415452104
D1,Dataset 1,87,rho,0.7,0.6989647653057542
D1,Dataset 1,87,lambda,3.504420500936862,3.50188004553766
D1,Dataset 1,87,pi,0.3964685669373328,0.4057876604447963
D1,Dataset 1,87,varphi,9.265471753279016,9.219148328916352
D1,Dataset 1,87,alpha,1.5,1.3718928931856311
D1,Dataset 1,87,omega,0.1454491918537549,0.1624788821453762
D1,Dataset 1,88,rho,0.7,0.7033321922785918
D1,Dataset 1,88,lambda,3.4909310124131245,3.490717545487925
D1,Dataset 1,88,pi,0.3933588480628873,0.384565467231902
D1,Dataset 1,88,varphi,9.218258543445938,9.394778957392967
D1,Dataset 1,88,alpha,1.5,1.5203350843263086
D1,Dataset 1,88,omega,0.1467591152557928,0.1520432537226188
D1,Dataset 1,89,rho,0.7,0.6824283638585976
D1,Dataset 1,89,lambda,3.496284404541397,3.526775234802098
D1,Dataset 1,89,pi,0.3944107153493409,0.3879790400398576
D1,Dataset 1,89,varphi,9.236995415894889,8.956640274835832
D1,Dataset 1,89,alpha,1.5,1.5646745933878867
D1,Dataset 1,89,omega,0.1450988160938211,0.1637685205203049
D1,Dataset 1,90,rho,0.7,0.7060025938539928
D1,Dataset 1,90,lambda,3.5016801158496977,3.501890419662307
D1,Dataset 1,90,pi,0.3958835715428047,0.4083018411897257
D1,Dataset 1,90,varphi,9.255880405473942,9.140160928287427
D1,Dataset 1,90,alpha,1.5,1.5104344479284078
D1,Dataset 1,90,omega,0.1458192873905421,0.1275984224195892
D1,Dataset 1,93,rho,0.7,0.718975204038389
D1,Dataset 1,93,lambda,3.499184511334805,3.4664687258331344
D1,Dataset 1,93,pi,0.395125474468907,0.3919429935049845
D1,Dataset 1,93,varphi,9.24714578967182,9.983892793150694
D1,Dataset 1,93,alpha,1.5,1.4601635987125496
D1,Dataset 1,93,omega,0.1450165537487005,0.1587547742212618
D1,Dataset 1,92,rho,0.7,0.6964678585453785
D1,Dataset 1,92,lambda,3.49645269672055,3.4794113759902103
D1,Dataset 1,92,pi,0.3945232083097708,0.3984166714891971
D1,Dataset 1,92,varphi,9.237584438521925,8.939238047511177
D1,Dataset 1,92,alpha,1.5,1.4028808173068
D1,Dataset 1,92,omega,0.1457308295240954,0.1437331375212449
D1,Dataset 1,91,rho,0.7,0.7060215311590977
D1,Dataset 1,91,lambda,3.491775580109697,3.4604161164665785
D1,Dataset 1,91,pi,0.3934593344362921,0.3962107199502717
D1,Dataset 1,91,varphi,9.221214530383936,9.457995513206422
D1,Dataset 1,91,alpha,1.5,1.5226471871560945
D1,Dataset 1,91,omega,0.1459663983320382,0.1517496289333635
D1,Dataset 1,94,rho,0.7,0.7106900977734909
D1,Dataset 1,94,lambda,3.506108398460975,3.52887863421452
D1,Dataset 1,94,pi,0.3969146077962798,0.4045296387604257
D1,Dataset 1,94,varphi,9.271379394613414,9.438484562578047
D1,Dataset 1,94,alpha,1.5,1.4446206409519324
D1,Dataset 1,94,omega,0.1454857601037733,0.1291429741064316
D1,Dataset 1,95,rho,0.7,0.6882882812305576
D1,Dataset 1,95,lambda,3.4967354871287504,3.485778241552532
D1,Dataset 1,95,pi,0.3947850220018024,0.4075396382639487
D1,Dataset 1,95,varphi,9.238574204950629,8.827028843882292
D1,Dataset 1,95,alpha,1.5,1.4518019835330809
D1,Dataset 1,95,omega,0.1467860348434853,0.1177525698799677
D2,Dataset 2,0,rho,0.5,0.4820691440930971
D2,Dataset 2,0,lambda,4.2524442712474295,5.1136589765699
D2,Dataset 2,0,pi,0.9302644093767288,0.9398401057192104
D2,Dataset 2,0,varphi,13.73777864376285,13.02632898480424
D2,Dataset 2,0,alpha,1.0,1.063041679969024
D2,Dataset 2,0,omega,0.6893993706125897,0.6877832534097487
D1,Dataset 1,96,rho,0.7,0.6943227950679736
D1,Dataset 1,96,lambda,3.501758368571405,3.570162817236827
D1,Dataset 1,96,pi,0.3958717116451519,0.3958621934106853
D1,Dataset 1,96,varphi,9.256154289999918,9.26459167970099
D1,Dataset 1,96,alpha,1.5,1.6037901058495443
D1,Dataset 1,96,omega,0.1458119011035732,0.1582466970459345
D2,Dataset 2,1,rho,0.5,0.5146849261551831
D2,Dataset 2,1,lambda,4.2465427410463015,4.014014632485859
D2,Dataset 2,1,pi,0.930928538473853,0.9382492981147628
D2,Dataset 2,1,varphi,13.767286294768494,13.652557068633024
D2,Dataset 2,1,alpha,1.0,0.9573763978534762
D2,Dataset 2,1,omega,0.6918878351513439,0.6784524060104021
D1,Dataset 1,97,rho,0.7,0.6943100138878054
D1,Dataset 1,97,lambda,3.511972291460241,3.534395262581701
D1,Dataset 1,97,pi,0.3978999337419532,0.3872239303416803
D1,Dataset 1,97,varphi,9.291903020110842,8.768867600944677
D1,Dataset 1,97,alpha,1.5,1.5436024435404143
D1,Dataset 1,97,omega,0.1426090992543424,0.128074013456736
D2,Dataset 2,2,rho,0.5,0.5261814829177385
D2,Dataset 2,2,lambda,4.25001632304376,4.400155483723002
D2,Dataset 2,2,pi,0.9305260064273452,0.9274652574135284
D2,Dataset 2,2,varphi,13.7499183847812,13.267346244573464
D2,Dataset 2,2,alpha,1.0,0.977731571131836
D2,Dataset 2,2,omega,0.6909845385752214,0.6804709591875908
D1,Dataset 1,99,rho,0.7,0.6818356434135406
D1,Dataset 1,99,lambda,3.507143117804824,3.513365178286945
D1,Dataset 1,99,pi,0.3969800223207048,0.3932555528456906
D1,Dataset 1,99,varphi,9.275000912316884,8.803224934861818
D1,Dataset 1,99,alpha,1.5,1.5578399485417482
D1,Dataset 1,99,omega,0.1445704935311051,0.1271662456785517
D1,Dataset 1,98,rho,0.7,0.7047508553484105
D1,Dataset 1,98,lambda,3.493592472020308,3.4878470001369046
D1,Dataset 1,98,pi,0.3940409454548275,0.3930223935520822
D1,Dataset 1,98,varphi,9.227573652071078,9.430674863937098
D1,Dataset 1,98,alpha,1.5,1.5381760308182288
D1,Dataset 1,98,omega,0.1470209821232919,0.1227508339814454
D2,Dataset 2,3,rho,0.5,0.4456660811660856
D2,Dataset 2,3,lambda,4.251537119065201,4.48839949275476
D2,Dataset 2,3,pi,0.9293634961066556,0.9247837770360404
D2,Dataset 2,3,varphi,13.742314404673996,13.825871912265894
D2,Dataset 2,3,alpha,1.0,1.0079909941067855
D2,Dataset 2,3,omega,0.6888215751084976,0.707246329319478
D2,Dataset 2,8,rho,0.5,0.5037225993313679
D2,Dataset 2,8,lambda,4.254817360736527,3.735192251744677
D2,Dataset 2,8,pi,0.929588406070614,0.9252854237347028
D2,Dataset 2,8,varphi,13.725913196317368,13.946917817570489
D2,Dataset 2,8,alpha,1.0,1.018363025017267
D2,Dataset 2,8,omega,0.6876185742969948,0.6895507986277657
D2,Dataset 2,5,rho,0.5,0.2855049373249897
D2,Dataset 2,5,lambda,4.24789615760433,4.371490760785571
D2,Dataset 2,5,pi,0.9309696683124564,0.8881074824257427
D2,Dataset 2,5,varphi,13.760519211978348,14.414502532430848
D2,Dataset 2,5,alpha,1.0,1.0156734635230005
D2,Dataset 2,5,omega,0.6921420621755531,0.7770643737024376
D2,Dataset 2,7,rho,0.5,0.4150109624649533
D2,Dataset 2,7,lambda,4.247560957202989,3.933975922156584
D2,Dataset 2,7,pi,0.9316593445925904,0.9126741104697182
D2,Dataset 2,7,varphi,13.762195213985054,14.35938206907675
D2,Dataset 2,7,alpha,1.0,1.012359859745679
D2,Dataset 2,7,omega,0.6931711477724395,0.7410366827641297
D2,Dataset 2,10,rho,0.5,0.5865281533910313
D2,Dataset 2,10,lambda,4.247457707893674,4.255590849310974
D2,Dataset 2,10,pi,0.9312298115472708,0.9359921586015698
D2,Dataset 2,10,varphi,13.762711460531632,13.780324057462296
D2,Dataset 2,10,alpha,1.0,0.9811244264689676
D2,Dataset 2,10,omega,0.6922036512743965,0.6456310704547168
D2,Dataset 2,9,rho,0.5,0.4271966094478939
D2,Dataset 2,9,lambda,4.244010479279389,4.217375624935521
D2,Dataset 2,9,pi,0.9311277283688708,0.9270535802854408
D2,Dataset 2,9,varphi,13.77994760360305,13.726861620479973
D2,Dataset 2,9,alpha,1.0,0.9973325039667112
D2,Dataset 2,9,omega,0.6942346811408405,0.728237617722216
D2,Dataset 2,6,rho,0.5,0.5215745147636739
D2,Dataset 2,6,lambda,4.2484580382585175,4.84806785895278
D2,Dataset 2,6,pi,0.9307820484407576,0.9335434444938886
D2,Dataset 2,6,varphi,13.757709808707412,13.55718805503041
D2,Dataset 2,6,alpha,1.0,1.0684497588308617
D2,Dataset 2,6,omega,0.6915963919467717,0.6699510376758288
D2,Dataset 2,4,rho,0.5,0.5583190281800402
D2,Dataset 2,4,lambda,4.25050018131916,3.799771612550458
D2,Dataset 2,4,pi,0.9306684924292472,0.9384744590499442
D2,Dataset 2,4,varphi,13.747499093404205,13.581249789416516
D2,Dataset 2,4,alpha,1.0,0.9730616288221022
D2,Dataset 2,4,omega,0.6903250024728929,0.645812175973393
D2,Dataset 2,11,rho,0.5,0.4847760203827979
D2,Dataset 2,11,lambda,4.242991380553,4.758858059284968
D2,Dataset 2,11,pi,0.932462391647776,0.9329515782101696
D2,Dataset 2,11,varphi,13.785043097235,13.406814784800556
D2,Dataset 2,11,alpha,1.0,1.042534235016673
D2,Dataset 2,11,omega,0.6954471321072548,0.7010054503718312
D2,Dataset 2,13,rho,0.5,0.4887639565235402
D2,Dataset 2,13,lambda,4.257315042366113,4.70191607145305
D2,Dataset 2,13,pi,0.928705812379554,0.9298191357969192
D2,Dataset 2,13,varphi,13.713424788169435,13.40128131640432
D2,Dataset 2,13,alpha,1.0,1.0753141244496496
D2,Dataset 2,13,omega,0.6860453591797716,0.6807068277839475
D2,Dataset 2,12,rho,0.5,0.493679801312648
D2,Dataset 2,12,lambda,4.254575971055776,3.852811247980007
D2,Dataset 2,12,pi,0.9296804662925616,0.913231372605886
D2,Dataset 2,12,varphi,13.727120144721114,13.77452531832792
D2,Dataset 2,12,alpha,1.0,0.9776599434673504
D2,Dataset 2,12,omega,0.6881748603951306,0.704717612417416
D2,Dataset 2,16,rho,0.5,0.5117625061172673
D2,Dataset 2,16,lambda,4.25295119914551,3.451607371872057
D2,Dataset 2,16,pi,0.9307017806032752,0.930579448046138
D2,Dataset 2,16,varphi,13.735244004272449,14.197690080336915
D2,Dataset 2,16,alpha,1.0,0.970815647482015
D2,Dataset 2,16,omega,0.6893091373573865,0.6851610515869826
D2,Dataset 2,14,rho,0.5,0.5313708354467517
D2,Dataset 2,14,lambda,4.251186573025347,4.197132458997959
D2,Dataset 2,14,pi,0.9314964030046808,0.9389297032727704
D2,Dataset 2,14,varphi,13.744067134873266,13.524244312775284
D2,Dataset 2,14,alpha,1.0,1.0265969941808484
D2,Dataset 2,14,omega,0.6907530982645405,0.6674641700457894
D2,Dataset 2,17,rho,0.5,0.506136658170514
D2,Dataset 2,17,lambda,4.2441024745545,2.897506281826147
D2,Dataset 2,17,pi,0.9316937937467265,0.9333350683781336
D2,Dataset 2,17,varphi,13.7794876272275,13.331473649324334
D2,Dataset 2,17,alpha,1.0,0.9623104553596852
D2,Dataset 2,17,omega,0.6942903302415805,0.6938711280823628
D2,Dataset 2,15,rho,0.5,0.4785046122929322
D2,Dataset 2,15,lambda,4.248757717601881,4.240641303453481
D2,Dataset 2,15,pi,0.9306519520991152,0.918871110818446
D2,Dataset 2,15,varphi,13.756211411990591,14.140984834137589
D2,Dataset 2,15,alpha,1.0,0.9975762467466008
D2,Dataset 2,15,omega,0.6913342075232712,0.7086660397035587
D2,Dataset 2,18,rho,0.5,0.516574053415752
D2,Dataset 2,18,lambda,4.246638346315565,3.255931557350608
D2,Dataset 2,18,pi,0.931519303591128,0.9202699436708984
D2,Dataset 2,18,varphi,13.76680826842218,13.829358469888748
D2,Dataset 2,18,alpha,1.0,0.956115838722419
D2,Dataset 2,18,omega,0.6931414231667558,0.6914061364339199
D2,Dataset 2,19,rho,0.5,0.4225936512137077
D2,Dataset 2,19,lambda,4.248841058043829,3.3389104436811787
D2,Dataset 2,19,pi,0.9314464831020955,0.9155951752307042
D2,Dataset 2,19,varphi,13.755794709780853,13.148061779953766
D2,Dataset 2,19,alpha,1.0,0.9784738410348628
D2,Dataset 2,19,omega,0.6916192340438049,0.7341075101961811
D2,Dataset 2,22,rho,0.5,0.5258223282842553
D2,Dataset 2,22,lambda,4.252841272693347,3.037086351325049
D2,Dataset 2,22,pi,0.929767200972676,0.9357033520591078
D2,Dataset 2,22,varphi,13.735793636533264,13.5356931552614
D2,Dataset 2,22,alpha,1.0,0.9805834306074388
D2,Dataset 2,22,omega,0.6891286576698712,0.675380832077913
D2,Dataset 2,21,rho,0.5,0.4970513607244345
D2,Dataset 2,21,lambda,4.245714231871822,3.560186758713461
D2,Dataset 2,21,pi,0.9318109375375214,0.9233045885779236
D2,Dataset 2,21,varphi,13.771428840640892,13.766990242658958
D2,Dataset 2,21,alpha,1.0,0.9767804564255372
D2,Dataset 2,21,omega,0.6935917262897058,0.7070390769178858
D2,Dataset 2,24,rho,0.5,0.4265885524078873
D2,Dataset 2,24,lambda,4.251854268788775,3.5273072627193933
D2,Dataset 2,24,pi,0.9302008405281272,0.912639876356146
D2,Dataset 2,24,varphi,13.740728656056127,14.008626509990403
D2,Dataset 2,24,alpha,1.0,0.9407501131417068
D2,Dataset 2,24,omega,0.6893894471938151,0.7369687784696014
D2,Dataset 2,20,rho,0.5,0.4736559238811744
D2,Dataset 2,20,lambda,4.248114338804629,3.324095602080537
D2,Dataset 2,20,pi,0.9302371751987434,0.9188385106119196
D2,Dataset 2,20,varphi,13.759428305976856,14.464546735113837
D2,Dataset 2,20,alpha,1.0,0.9473157868579516
D2,Dataset 2,20,omega,0.6917301481796666,0.7155499614104193
D2,Dataset 2,23,rho,0.5,0.5325642322144987
D2,Dataset 2,23,lambda,4.245890155276088,3.567278061320512
D2,Dataset 2,23,pi,0.9306914055816174,0.924312642498478
D2,Dataset 2,23,varphi,13.77054922361956,14.05763759460976
D2,Dataset 2,23,alpha,1.0,0.9607183018062038
D2,Dataset 2,23,omega,0.6931718842182012,0.6940308689923506
D2,Dataset 2,25,rho,0.5,0.4488416273778267
D2,Dataset 2,25,lambda,4.253497430738285,7.62135902438271
D2,Dataset 2,25,pi,0.9299608692094148,0.9263593121500748
D2,Dataset 2,25,varphi,13.732512846308571,13.556391026233651
D2,Dataset 2,25,alpha,1.0,0.970932687188843
D2,Dataset 2,25,omega,0.6888914806103974,0.7174982156519237
D2,Dataset 2,26,rho,0.5,0.5184669291952264
D2,Dataset 2,26,lambda,4.253058288243175,4.549485325825025
D2,Dataset 2,26,pi,0.9306720434695056,0.9182642064571432
D2,Dataset 2,26,varphi,13.734708558784122,14.111496750045015
D2,Dataset 2,26,alpha,1.0,1.0168746910073545
D2,Dataset 2,26,omega,0.6894605895919322,0.6941772942433929
D2,Dataset 2,28,rho,0.5,0.4354871394504849
D2,Dataset 2,28,lambda,4.255110488446995,4.687398170269348
D2,Dataset 2,28,pi,0.93010311920472,0.9292831997065236
D2,Dataset 2,28,varphi,13.724447557765028,13.589994365838605
D2,Dataset 2,28,alpha,1.0,0.96822638880625
D2,Dataset 2,28,omega,0.6878907033592138,0.7132222323290098
D2,Dataset 2,27,rho,0.5,0.4684929398155828
D2,Dataset 2,27,lambda,4.2503144487922215,4.51525215389186
D2,Dataset 2,27,pi,0.9315968837223604,0.9322156104313176
D2,Dataset 2,27,varphi,13.74842775603889,13.644152447440208
D2,Dataset 2,27,alpha,1.0,0.9959169247074154
D2,Dataset 2,27,omega,0.6913476988664213,0.7042284757882885
D2,Dataset 2,31,rho,0.5,0.4369948870178417
D2,Dataset 2,31,lambda,4.248728866467157,4.206587720858972
D2,Dataset 2,31,pi,0.9310318505859668,0.921695958982028
D2,Dataset 2,31,varphi,13.756355667664208,14.279059690053773
D2,Dataset 2,31,alpha,1.0,0.9832094174047356
D2,Dataset 2,31,omega,0.691508082265751,0.7327663401250173
D2,Dataset 2,30,rho,0.5,0.4834219524966959
D2,Dataset 2,30,lambda,4.244700113139986,5.187413272016478
D2,Dataset 2,30,pi,0.9319003233562398,0.93877554584156
D2,Dataset 2,30,varphi,13.776499434300067,12.665830949166416
D2,Dataset 2,30,alpha,1.0,1.0488360400714123
D2,Dataset 2,30,omega,0.6935487066717031,0.6951884784773624
D2,Dataset 2,29,rho,0.5,0.4580675892125201
D2,Dataset 2,29,lambda,4.250870292815276,5.08473600545154
D2,Dataset 2,29,pi,0.9305422455276176,0.9254642835674975
D2,Dataset 2,29,varphi,13.74564853592362,14.018038042295712
D2,Dataset 2,29,alpha,1.0,1.0377075991244522
D2,Dataset 2,29,omega,0.6911579071349886,0.7155878712121785
D2,Dataset 2,32,rho,0.5,0.3631983223922748
D2,Dataset 2,32,lambda,4.248631463965025,4.53296635263214
D2,Dataset 2,32,pi,0.9310315436404488,0.9116792308413604
D2,Dataset 2,32,varphi,13.756842680174875,14.05976714598643
D2,Dataset 2,32,alpha,1.0,1.0736790775353746
D2,Dataset 2,32,omega,0.6914002182946682,0.7504928417127756
D2,Dataset 2,33,rho,0.5,0.4542720301636648
D2,Dataset 2,33,lambda,4.254787020430408,4.507947538218647
D2,Dataset 2,33,pi,0.929119924570994,0.9149112758115562
D2,Dataset 2,33,varphi,13.726064897847962,15.431546005324485
D2,Dataset 2,33,alpha,1.0,0.9240513348427234
D2,Dataset 2,33,omega,0.687141097791508,0.7257040375293669
D2,Dataset 2,36,rho,0.5,0.4152455024746888
D2,Dataset 2,36,lambda,4.246722402504218,3.10801335303374
D2,Dataset 2,36,pi,0.931580214705697,0.925295608625713
D2,Dataset 2,36,varphi,13.76638798747891,13.639725093295224
D2,Dataset 2,36,alpha,1.0,0.9383250221757634
D2,Dataset 2,36,omega,0.693023840182857,0.7347853392466732
D2,Dataset 2,34,rho,0.5,0.5233720287665807
D2,Dataset 2,34,lambda,4.2454015263746685,4.555509737634262
D2,Dataset 2,34,pi,0.931298538096992,0.9352917632555902
D2,Dataset 2,34,varphi,13.772992368126657,13.31347986286914
D2,Dataset 2,34,alpha,1.0,0.9271523685809488
D2,Dataset 2,34,omega,0.6931235282000491,0.6744182155926612
D2,Dataset 2,35,rho,0.5,0.5346401371669395
D2,Dataset 2,35,lambda,4.249168475112891,3.472236453685048
D2,Dataset 2,35,pi,0.930217931309266,0.9299401654146676
D2,Dataset 2,35,varphi,13.75415762443554,13.810695721156202
D2,Dataset 2,35,alpha,1.0,0.9722464154151436
D2,Dataset 2,35,omega,0.6906071919197021,0.66783805527196
D2,Dataset 2,40,rho,0.5,0.5215991885551324
D2,Dataset 2,40,lambda,4.248846891354282,4.094575642034743
D2,Dataset 2,40,pi,0.9308348413121748,0.937068197889599
D2,Dataset 2,40,varphi,13.755765543228586,14.111593888293337
D2,Dataset 2,40,alpha,1.0,1.014122297177837
D2,Dataset 2,40,omega,0.6911688960913852,0.6840549051086445
D2,Dataset 2,39,rho,0.5,0.4353806236868003
D2,Dataset 2,39,lambda,4.25562161093345,3.907901601655204
D2,Dataset 2,39,pi,0.9298138170119856,0.909480220712544
D2,Dataset 2,39,varphi,13.721891945332752,14.619520194925563
D2,Dataset 2,39,alpha,1.0,0.9589455668490812
D2,Dataset 2,39,omega,0.6875529089408856,0.7232343761167842
D2,Dataset 2,37,rho,0.5,0.4596094175708676
D2,Dataset 2,37,lambda,4.253567505678819,3.531801181109465
D2,Dataset 2,37,pi,0.9297959202846005,0.922103518597216
D2,Dataset 2,37,varphi,13.732162471605909,12.997911233045429
D2,Dataset 2,37,alpha,1.0,1.014252782491331
D2,Dataset 2,37,omega,0.6885581660443404,0.7087380505326031
D2,Dataset 2,38,rho,0.5,0.4884861898626478
D2,Dataset 2,38,lambda,4.257208108883126,6.250238874503339
D2,Dataset 2,38,pi,0.9292718968249774,0.931864637382794
D2,Dataset 2,38,varphi,13.713959455584371,13.021602170364307
D2,Dataset 2,38,alpha,1.0,1.0048415928149284
D2,Dataset 2,38,omega,0.6867712416110625,0.6999552758271874
D2,Dataset 2,44,rho,0.5,0.4428409616951554
D2,Dataset 2,44,lambda,4.252804255019881,3.593698514858312
D2,Dataset 2,44,pi,0.930057455549838,0.9316480158910178
D2,Dataset 2,44,varphi,13.735978724900596,13.529684585897607
D2,Dataset 2,44,alpha,1.0,0.9826620348440992
D2,Dataset 2,44,omega,0.6887664797231524,0.7158018151614166
D2,Dataset 2,41,rho,0.5,0.5056949521496843
D2,Dataset 2,41,lambda,4.243348060213848,5.625040311075248
D2,Dataset 2,41,pi,0.9324081900469234,0.9312737115159798
D2,Dataset 2,41,varphi,13.783259698930756,14.348071314897664
D2,Dataset 2,41,alpha,1.0,1.0042628656047932
D2,Dataset 2,41,omega,0.695148179347362,0.6957155807054582
D2,Dataset 2,43,rho,0.5,0.4963636907000195
D2,Dataset 2,43,lambda,4.254150857207811,4.993941554099605
D2,Dataset 2,43,pi,0.9299132832444466,0.926758063408238
D2,Dataset 2,43,varphi,13.72924571396095,13.52179395368913
D2,Dataset 2,43,alpha,1.0,1.0366271001881575
D2,Dataset 2,43,omega,0.6884576638849494,0.6838657627024244
D2,Dataset 2,42,rho,0.5,0.4892304770062944
D2,Dataset 2,42,lambda,4.25073455016644,4.565648871185706
D2,Dataset 2,42,pi,0.9305713453599624,0.9236745484629532
D2,Dataset 2,42,varphi,13.746327249167798,13.887541379180716
D2,Dataset 2,42,alpha,1.0,1.0684891364233362
D2,Dataset 2,42,omega,0.6899060348325492,0.6969414615953441
D2,Dataset 2,46,rho,0.5,0.5164516133042447
D2,Dataset 2,46,lambda,4.244379010974636,3.73675759324495
D2,Dataset 2,46,pi,0.9325003547609252,0.9249361119832538
D2,Dataset 2,46,varphi,13.778104945126822,14.246230143513989
D2,Dataset 2,46,alpha,1.0,0.9167007333694314
D2,Dataset 2,46,omega,0.6945493508523773,0.6982995381062406
D2,Dataset 2,48,rho,0.5,0.4317960688633391
D2,Dataset 2,48,lambda,4.25433408172697,3.1112397900979127
D2,Dataset 2,48,pi,0.9305665449855296,0.9282384521577948
D2,Dataset 2,48,varphi,13.72832959136515,13.649106178931405
D2,Dataset 2,48,alpha,1.0,0.9924089393309372
D2,Dataset 2,48,omega,0.6888929966982471,0.7127473133900505
D2,Dataset 2,47,rho,0.5,0.5559808075036602
D2,Dataset 2,47,lambda,4.245516920819087,4.920080933262876
D2,Dataset 2,47,pi,0.9324450590869195,0.9308519582416726
D2,Dataset 2,47,varphi,13.772415395904565,13.54123123987957
D2,Dataset 2,47,alpha,1.0,1.0380796925573166
D2,Dataset 2,47,omega,0.6939745739992129,0.675183464086787
D2,Dataset 2,45,rho,0.5,0.5227661950440327
D2,Dataset 2,45,lambda,4.251897561324186,4.751935082486994
D2,Dataset 2,45,pi,0.9301188207350176,0.9225621329809226
D2,Dataset 2,45,varphi,13.740512193379072,14.461351711462834
D2,Dataset 2,45,alpha,1.0,1.0038468475193525
